"Permanent & long-term migration by EVERY country of residence and citizenship (Monthly)","","","",""
"","","","Arrivals","Departures"
" "," ","1988M03",443,183
" "," ","1988M04",623,158
" "," ","1988M05",702,213
" "," ","1988M06",455,100
" "," ","1988M07",632,131
" "," ","1988M08",528,146
" "," ","1988M09",608,114
" "," ","1988M10",480,176
" "," ","1988M11",560,159
" "," ","1988M12",838,299
" "," ","1989M01",861,238
" "," ","1989M02",916,166
" "," ","1989M03",602,196
" "," ","1989M04",789,181
" "," ","1989M05",706,207
" ","Afghanistan","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",1,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",2,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",5,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",4,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",1,0
" "," ","1987M03",0,0
" "," ","1987M04",1,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,1
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,1
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Armenia","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Azerbaijan","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Bangladesh","1984M01",1,0
" "," ","1984M02",4,2
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",3,0
" "," ","1984M06",2,0
" "," ","1984M07",0,3
" "," ","1984M08",1,0
" "," ","1984M09",0,0
" "," ","1984M10",2,1
" "," ","1984M11",0,0
" "," ","1984M12",5,0
" "," ","1985M01",1,0
" "," ","1985M02",0,3
" "," ","1985M03",2,0
" "," ","1985M04",1,5
" "," ","1985M05",0,5
" "," ","1985M06",0,0
" "," ","1985M07",1,4
" "," ","1985M08",0,3
" "," ","1985M09",0,0
" "," ","1985M10",0,1
" "," ","1985M11",0,0
" "," ","1985M12",0,8
" "," ","1986M01",0,10
" "," ","1986M02",2,5
" "," ","1986M03",4,0
" "," ","1986M04",0,1
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",3,0
" "," ","1986M12",0,10
" "," ","1987M01",1,4
" "," ","1987M02",1,0
" "," ","1987M03",0,1
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,1
" "," ","1987M07",7,0
" "," ","1987M08",4,2
" "," ","1987M09",5,1
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",2,2
" "," ","1988M01",5,1
" "," ","1988M02",1,0
" "," ","1988M03",2,0
" "," ","1988M04",1,1
" "," ","1988M05",1,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",5,1
" "," ","1988M09",0,0
" "," ","1988M10",2,0
" "," ","1988M11",1,0
" "," ","1988M12",2,2
" "," ","1989M01",1,12
" "," ","1989M02",2,9
" "," ","1989M03",5,5
" "," ","1989M04",0,0
" "," ","1989M05",1,0
" ","Brunei Darussalam","1984M01",9,1
" "," ","1984M02",3,2
" "," ","1984M03",10,3
" "," ","1984M04",0,2
" "," ","1984M05",3,1
" "," ","1984M06",0,3
" "," ","1984M07",5,9
" "," ","1984M08",0,0
" "," ","1984M09",0,1
" "," ","1984M10",0,0
" "," ","1984M11",1,1
" "," ","1984M12",0,2
" "," ","1985M01",6,3
" "," ","1985M02",7,11
" "," ","1985M03",4,0
" "," ","1985M04",0,0
" "," ","1985M05",1,0
" "," ","1985M06",2,0
" "," ","1985M07",0,6
" "," ","1985M08",1,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",1,2
" "," ","1985M12",0,3
" "," ","1986M01",5,1
" "," ","1986M02",1,2
" "," ","1986M03",4,0
" "," ","1986M04",0,12
" "," ","1986M05",2,0
" "," ","1986M06",3,3
" "," ","1986M07",1,0
" "," ","1986M08",5,0
" "," ","1986M09",5,0
" "," ","1986M10",0,1
" "," ","1986M11",0,4
" "," ","1986M12",5,3
" "," ","1987M01",1,4
" "," ","1987M02",5,1
" "," ","1987M03",5,0
" "," ","1987M04",5,0
" "," ","1987M05",6,4
" "," ","1987M06",9,1
" "," ","1987M07",8,2
" "," ","1987M08",10,8
" "," ","1987M09",0,12
" "," ","1987M10",0,1
" "," ","1987M11",0,4
" "," ","1987M12",2,20
" "," ","1988M01",8,10
" "," ","1988M02",5,2
" "," ","1988M03",2,0
" "," ","1988M04",0,0
" "," ","1988M05",0,4
" "," ","1988M06",6,1
" "," ","1988M07",21,8
" "," ","1988M08",1,4
" "," ","1988M09",7,1
" "," ","1988M10",2,4
" "," ","1988M11",1,5
" "," ","1988M12",11,2
" "," ","1989M01",7,0
" "," ","1989M02",2,5
" "," ","1989M03",21,3
" "," ","1989M04",5,4
" "," ","1989M05",4,6
" ","Bhutan","1984M01",0,0
" "," ","1984M02",0,1
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",1,0
" "," ","1985M02",0,3
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,2
" "," ","1986M02",1,1
" "," ","1986M03",0,0
" "," ","1986M04",1,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",2,1
" "," ","1987M01",0,3
" "," ","1987M02",1,0
" "," ","1987M03",1,3
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",2,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",1,0
" "," ","1988M01",1,5
" "," ","1988M02",4,2
" "," ","1988M03",1,2
" "," ","1988M04",0,0
" "," ","1988M05",2,1
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,3
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",5,5
" "," ","1989M02",2,0
" "," ","1989M03",1,0
" "," ","1989M04",1,0
" "," ","1989M05",4,0
" ","China, People's Republic of","1984M01",7,2
" "," ","1984M02",14,7
" "," ","1984M03",1,5
" "," ","1984M04",3,5
" "," ","1984M05",4,2
" "," ","1984M06",2,4
" "," ","1984M07",0,3
" "," ","1984M08",6,5
" "," ","1984M09",6,12
" "," ","1984M10",5,7
" "," ","1984M11",18,5
" "," ","1984M12",13,8
" "," ","1985M01",5,3
" "," ","1985M02",11,9
" "," ","1985M03",10,7
" "," ","1985M04",5,2
" "," ","1985M05",0,9
" "," ","1985M06",21,5
" "," ","1985M07",12,6
" "," ","1985M08",12,9
" "," ","1985M09",5,19
" "," ","1985M10",13,4
" "," ","1985M11",9,7
" "," ","1985M12",14,11
" "," ","1986M01",8,4
" "," ","1986M02",14,4
" "," ","1986M03",9,10
" "," ","1986M04",8,2
" "," ","1986M05",25,6
" "," ","1986M06",4,6
" "," ","1986M07",13,9
" "," ","1986M08",11,19
" "," ","1986M09",3,11
" "," ","1986M10",18,5
" "," ","1986M11",54,5
" "," ","1986M12",25,17
" "," ","1987M01",2,14
" "," ","1987M02",27,12
" "," ","1987M03",34,6
" "," ","1987M04",15,2
" "," ","1987M05",19,5
" "," ","1987M06",7,8
" "," ","1987M07",25,1
" "," ","1987M08",15,8
" "," ","1987M09",12,5
" "," ","1987M10",41,8
" "," ","1987M11",51,13
" "," ","1987M12",29,5
" "," ","1988M01",17,10
" "," ","1988M02",22,12
" "," ","1988M03",44,16
" "," ","1988M04",12,19
" "," ","1988M05",37,12
" "," ","1988M06",13,3
" "," ","1988M07",26,2
" "," ","1988M08",30,26
" "," ","1988M09",44,4
" "," ","1988M10",19,4
" "," ","1988M11",40,30
" "," ","1988M12",40,14
" "," ","1989M01",26,10
" "," ","1989M02",55,9
" "," ","1989M03",42,2
" "," ","1989M04",49,4
" "," ","1989M05",28,10
" ","Georgia","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Hong Kong (Special Administrative Region)","1984M01",54,17
" "," ","1984M02",40,6
" "," ","1984M03",23,20
" "," ","1984M04",41,19
" "," ","1984M05",17,12
" "," ","1984M06",28,7
" "," ","1984M07",38,11
" "," ","1984M08",58,12
" "," ","1984M09",31,6
" "," ","1984M10",37,9
" "," ","1984M11",47,15
" "," ","1984M12",50,13
" "," ","1985M01",58,27
" "," ","1985M02",37,13
" "," ","1985M03",20,10
" "," ","1985M04",42,18
" "," ","1985M05",36,16
" "," ","1985M06",20,18
" "," ","1985M07",33,13
" "," ","1985M08",35,28
" "," ","1985M09",41,10
" "," ","1985M10",23,12
" "," ","1985M11",27,9
" "," ","1985M12",21,8
" "," ","1986M01",61,11
" "," ","1986M02",27,11
" "," ","1986M03",31,10
" "," ","1986M04",16,10
" "," ","1986M05",36,14
" "," ","1986M06",24,8
" "," ","1986M07",43,10
" "," ","1986M08",31,16
" "," ","1986M09",19,9
" "," ","1986M10",32,8
" "," ","1986M11",32,13
" "," ","1986M12",67,27
" "," ","1987M01",61,17
" "," ","1987M02",53,12
" "," ","1987M03",31,15
" "," ","1987M04",34,16
" "," ","1987M05",26,5
" "," ","1987M06",22,17
" "," ","1987M07",69,29
" "," ","1987M08",71,22
" "," ","1987M09",41,7
" "," ","1987M10",56,3
" "," ","1987M11",49,29
" "," ","1987M12",39,27
" "," ","1988M01",60,31
" "," ","1988M02",65,9
" "," ","1988M03",47,15
" "," ","1988M04",56,9
" "," ","1988M05",36,16
" "," ","1988M06",51,12
" "," ","1988M07",148,14
" "," ","1988M08",126,31
" "," ","1988M09",86,26
" "," ","1988M10",62,22
" "," ","1988M11",117,26
" "," ","1988M12",112,49
" "," ","1989M01",98,34
" "," ","1989M02",111,24
" "," ","1989M03",78,20
" "," ","1989M04",26,19
" "," ","1989M05",103,24
" ","Indonesia","1984M01",45,15
" "," ","1984M02",14,2
" "," ","1984M03",4,5
" "," ","1984M04",5,12
" "," ","1984M05",10,7
" "," ","1984M06",6,5
" "," ","1984M07",27,5
" "," ","1984M08",10,12
" "," ","1984M09",5,13
" "," ","1984M10",13,8
" "," ","1984M11",13,15
" "," ","1984M12",15,15
" "," ","1985M01",18,6
" "," ","1985M02",38,11
" "," ","1985M03",7,2
" "," ","1985M04",12,5
" "," ","1985M05",3,11
" "," ","1985M06",8,18
" "," ","1985M07",13,15
" "," ","1985M08",24,25
" "," ","1985M09",6,12
" "," ","1985M10",20,5
" "," ","1985M11",21,15
" "," ","1985M12",19,2
" "," ","1986M01",37,15
" "," ","1986M02",16,7
" "," ","1986M03",18,6
" "," ","1986M04",7,5
" "," ","1986M05",4,5
" "," ","1986M06",14,6
" "," ","1986M07",16,27
" "," ","1986M08",33,13
" "," ","1986M09",11,16
" "," ","1986M10",3,10
" "," ","1986M11",29,8
" "," ","1986M12",16,14
" "," ","1987M01",54,8
" "," ","1987M02",23,14
" "," ","1987M03",7,8
" "," ","1987M04",12,5
" "," ","1987M05",10,13
" "," ","1987M06",7,5
" "," ","1987M07",20,6
" "," ","1987M08",18,8
" "," ","1987M09",11,0
" "," ","1987M10",4,13
" "," ","1987M11",47,7
" "," ","1987M12",34,12
" "," ","1988M01",53,13
" "," ","1988M02",17,8
" "," ","1988M03",14,13
" "," ","1988M04",4,13
" "," ","1988M05",11,9
" "," ","1988M06",10,5
" "," ","1988M07",12,9
" "," ","1988M08",33,1
" "," ","1988M09",39,9
" "," ","1988M10",10,10
" "," ","1988M11",19,4
" "," ","1988M12",13,21
" "," ","1989M01",112,19
" "," ","1989M02",30,8
" "," ","1989M03",8,9
" "," ","1989M04",6,13
" "," ","1989M05",6,12
" ","India","1984M01",23,14
" "," ","1984M02",18,8
" "," ","1984M03",11,6
" "," ","1984M04",11,4
" "," ","1984M05",11,1
" "," ","1984M06",11,3
" "," ","1984M07",9,2
" "," ","1984M08",7,24
" "," ","1984M09",14,8
" "," ","1984M10",4,3
" "," ","1984M11",5,7
" "," ","1984M12",19,11
" "," ","1985M01",4,11
" "," ","1985M02",7,5
" "," ","1985M03",11,13
" "," ","1985M04",9,17
" "," ","1985M05",10,9
" "," ","1985M06",5,3
" "," ","1985M07",14,2
" "," ","1985M08",11,12
" "," ","1985M09",10,3
" "," ","1985M10",10,6
" "," ","1985M11",13,16
" "," ","1985M12",13,10
" "," ","1986M01",25,12
" "," ","1986M02",23,15
" "," ","1986M03",13,4
" "," ","1986M04",5,4
" "," ","1986M05",19,4
" "," ","1986M06",13,16
" "," ","1986M07",9,19
" "," ","1986M08",17,5
" "," ","1986M09",10,3
" "," ","1986M10",14,12
" "," ","1986M11",14,15
" "," ","1986M12",19,5
" "," ","1987M01",22,11
" "," ","1987M02",25,11
" "," ","1987M03",16,5
" "," ","1987M04",19,10
" "," ","1987M05",13,3
" "," ","1987M06",12,4
" "," ","1987M07",20,6
" "," ","1987M08",21,18
" "," ","1987M09",18,15
" "," ","1987M10",34,4
" "," ","1987M11",28,11
" "," ","1987M12",13,4
" "," ","1988M01",23,13
" "," ","1988M02",25,9
" "," ","1988M03",22,14
" "," ","1988M04",17,6
" "," ","1988M05",13,17
" "," ","1988M06",20,1
" "," ","1988M07",21,1
" "," ","1988M08",21,6
" "," ","1988M09",29,7
" "," ","1988M10",24,6
" "," ","1988M11",15,9
" "," ","1988M12",18,32
" "," ","1989M01",19,11
" "," ","1989M02",26,15
" "," ","1989M03",22,13
" "," ","1989M04",22,6
" "," ","1989M05",13,20
" ","Japan","1984M01",54,30
" "," ","1984M02",10,7
" "," ","1984M03",54,55
" "," ","1984M04",17,15
" "," ","1984M05",57,38
" "," ","1984M06",34,13
" "," ","1984M07",25,13
" "," ","1984M08",12,17
" "," ","1984M09",52,16
" "," ","1984M10",34,38
" "," ","1984M11",14,16
" "," ","1984M12",7,24
" "," ","1985M01",52,29
" "," ","1985M02",44,10
" "," ","1985M03",67,61
" "," ","1985M04",22,30
" "," ","1985M05",33,11
" "," ","1985M06",49,37
" "," ","1985M07",26,16
" "," ","1985M08",24,12
" "," ","1985M09",36,16
" "," ","1985M10",19,74
" "," ","1985M11",15,18
" "," ","1985M12",70,37
" "," ","1986M01",63,30
" "," ","1986M02",36,32
" "," ","1986M03",80,61
" "," ","1986M04",55,47
" "," ","1986M05",29,20
" "," ","1986M06",24,19
" "," ","1986M07",55,43
" "," ","1986M08",37,35
" "," ","1986M09",42,24
" "," ","1986M10",41,11
" "," ","1986M11",28,20
" "," ","1986M12",78,27
" "," ","1987M01",89,38
" "," ","1987M02",48,24
" "," ","1987M03",94,75
" "," ","1987M04",73,51
" "," ","1987M05",69,20
" "," ","1987M06",36,34
" "," ","1987M07",39,18
" "," ","1987M08",52,46
" "," ","1987M09",90,24
" "," ","1987M10",67,41
" "," ","1987M11",58,18
" "," ","1987M12",100,31
" "," ","1988M01",149,39
" "," ","1988M02",55,31
" "," ","1988M03",91,45
" "," ","1988M04",207,63
" "," ","1988M05",82,24
" "," ","1988M06",134,20
" "," ","1988M07",91,57
" "," ","1988M08",61,20
" "," ","1988M09",91,18
" "," ","1988M10",79,27
" "," ","1988M11",100,30
" "," ","1988M12",116,27
" "," ","1989M01",143,45
" "," ","1989M02",101,34
" "," ","1989M03",130,69
" "," ","1989M04",284,48
" "," ","1989M05",86,46
" ","Kyrgyzstan","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",0,0
" "," ","1984M04",0,0
" "," ","1984M05",0,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",0,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",0,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
" "," ","1986M04",0,0
" "," ","1986M05",0,0
" "," ","1986M06",0,0
" "," ","1986M07",0,0
" "," ","1986M08",0,0
" "," ","1986M09",0,0
" "," ","1986M10",0,0
" "," ","1986M11",0,0
" "," ","1986M12",0,0
" "," ","1987M01",0,0
" "," ","1987M02",0,0
" "," ","1987M03",0,0
" "," ","1987M04",0,0
" "," ","1987M05",0,0
" "," ","1987M06",0,0
" "," ","1987M07",0,0
" "," ","1987M08",0,0
" "," ","1987M09",0,0
" "," ","1987M10",0,0
" "," ","1987M11",0,0
" "," ","1987M12",0,0
" "," ","1988M01",0,0
" "," ","1988M02",0,0
" "," ","1988M03",0,0
" "," ","1988M04",0,0
" "," ","1988M05",0,0
" "," ","1988M06",0,0
" "," ","1988M07",0,0
" "," ","1988M08",0,0
" "," ","1988M09",0,0
" "," ","1988M10",0,0
" "," ","1988M11",0,0
" "," ","1988M12",0,0
" "," ","1989M01",0,0
" "," ","1989M02",0,0
" "," ","1989M03",0,0
" "," ","1989M04",0,0
" "," ","1989M05",0,0
" ","Cambodia","1984M01",0,0
" "," ","1984M02",0,0
" "," ","1984M03",5,0
" "," ","1984M04",0,0
" "," ","1984M05",2,0
" "," ","1984M06",0,0
" "," ","1984M07",0,0
" "," ","1984M08",0,0
" "," ","1984M09",0,0
" "," ","1984M10",0,0
" "," ","1984M11",0,0
" "," ","1984M12",0,0
" "," ","1985M01",0,0
" "," ","1985M02",0,0
" "," ","1985M03",0,0
" "," ","1985M04",0,0
" "," ","1985M05",3,0
" "," ","1985M06",0,0
" "," ","1985M07",0,0
" "," ","1985M08",0,0
" "," ","1985M09",0,0
" "," ","1985M10",3,0
" "," ","1985M11",0,0
" "," ","1985M12",0,0
" "," ","1986M01",0,0
" "," ","1986M02",0,0
" "," ","1986M03",0,0
