"Permanent & long-term migration by EVERY country of residence and citizenship (Monthly)","","","",""
"","","","Arrivals","Departures"
" "," ","1991M02",9,7
" "," ","1991M03",8,1
" "," ","1991M04",4,2
" "," ","1991M05",4,0
" "," ","1991M06",0,4
" "," ","1991M07",4,1
" "," ","1991M08",3,3
" "," ","1991M09",6,6
" "," ","1991M10",1,4
" "," ","1991M11",7,2
" "," ","1991M12",6,10
" "," ","1992M01",13,12
" "," ","1992M02",26,10
" "," ","1992M03",3,7
" "," ","1992M04",1,3
" "," ","1992M05",2,2
" "," ","1992M06",1,7
" "," ","1992M07",1,1
" "," ","1992M08",2,6
" "," ","1992M09",1,0
" "," ","1992M10",0,3
" "," ","1992M11",5,7
" "," ","1992M12",12,8
" "," ","1993M01",18,12
" "," ","1993M02",6,4
" "," ","1993M03",1,1
" "," ","1993M04",8,7
" "," ","1993M05",3,1
" "," ","1993M06",2,0
" "," ","1993M07",0,1
" "," ","1993M08",2,0
" "," ","1993M09",0,1
" "," ","1993M10",0,0
" "," ","1993M11",3,3
" "," ","1993M12",10,18
" "," ","1994M01",30,2
" "," ","1994M02",7,1
" "," ","1994M03",1,6
" "," ","1994M04",6,1
" "," ","1994M05",8,0
" "," ","1994M06",0,4
" "," ","1994M07",4,2
" "," ","1994M08",0,4
" "," ","1994M09",7,1
" "," ","1994M10",1,2
" ","Wallis and Futuna","1989M06",0,0
" "," ","1989M07",0,0
" "," ","1989M08",0,0
" "," ","1989M09",0,0
" "," ","1989M10",0,0
" "," ","1989M11",0,0
" "," ","1989M12",0,0
" "," ","1990M01",0,0
" "," ","1990M02",0,0
" "," ","1990M03",0,0
" "," ","1990M04",0,0
" "," ","1990M05",0,0
" "," ","1990M06",0,0
" "," ","1990M07",0,0
" "," ","1990M08",0,0
" "," ","1990M09",0,0
" "," ","1990M10",0,0
" "," ","1990M11",0,0
" "," ","1990M12",0,0
" "," ","1991M01",0,0
" "," ","1991M02",0,0
" "," ","1991M03",0,0
" "," ","1991M04",0,0
" "," ","1991M05",0,0
" "," ","1991M06",0,0
" "," ","1991M07",0,0
" "," ","1991M08",0,0
" "," ","1991M09",0,0
" "," ","1991M10",0,0
" "," ","1991M11",0,0
" "," ","1991M12",0,0
" "," ","1992M01",0,0
" "," ","1992M02",0,0
" "," ","1992M03",0,0
" "," ","1992M04",0,0
" "," ","1992M05",0,0
" "," ","1992M06",0,0
" "," ","1992M07",0,0
" "," ","1992M08",0,0
" "," ","1992M09",0,0
" "," ","1992M10",0,0
" "," ","1992M11",0,0
" "," ","1992M12",0,0
" "," ","1993M01",0,0
" "," ","1993M02",0,0
" "," ","1993M03",0,0
" "," ","1993M04",0,0
" "," ","1993M05",0,0
" "," ","1993M06",0,0
" "," ","1993M07",0,0
" "," ","1993M08",0,0
" "," ","1993M09",0,0
" "," ","1993M10",0,0
" "," ","1993M11",0,0
" "," ","1993M12",0,0
" "," ","1994M01",0,0
" "," ","1994M02",0,0
" "," ","1994M03",0,0
" "," ","1994M04",0,0
" "," ","1994M05",0,0
" "," ","1994M06",0,0
" "," ","1994M07",0,0
" "," ","1994M08",0,1
" "," ","1994M09",0,0
" "," ","1994M10",0,0
" ","Samoa","1989M06",38,79
" "," ","1989M07",62,45
" "," ","1989M08",73,57
" "," ","1989M09",65,39
" "," ","1989M10",52,54
" "," ","1989M11",64,63
" "," ","1989M12",150,142
" "," ","1990M01",136,90
" "," ","1990M02",110,86
" "," ","1990M03",65,51
" "," ","1990M04",94,54
" "," ","1990M05",75,89
" "," ","1990M06",81,60
" "," ","1990M07",75,72
" "," ","1990M08",72,62
" "," ","1990M09",109,61
" "," ","1990M10",80,54
" "," ","1990M11",63,48
" "," ","1990M12",196,178
" "," ","1991M01",100,103
" "," ","1991M02",132,65
" "," ","1991M03",91,93
" "," ","1991M04",69,120
" "," ","1991M05",40,106
" "," ","1991M06",42,111
" "," ","1991M07",37,106
" "," ","1991M08",34,152
" "," ","1991M09",54,118
" "," ","1991M10",33,105
" "," ","1991M11",23,147
" "," ","1991M12",117,209
" "," ","1992M01",104,117
" "," ","1992M02",108,85
" "," ","1992M03",53,92
" "," ","1992M04",35,77
" "," ","1992M05",58,153
" "," ","1992M06",52,87
" "," ","1992M07",39,88
" "," ","1992M08",66,80
" "," ","1992M09",60,96
" "," ","1992M10",61,85
" "," ","1992M11",46,118
" "," ","1992M12",154,248
" "," ","1993M01",102,84
" "," ","1993M02",80,69
" "," ","1993M03",52,112
" "," ","1993M04",44,59
" "," ","1993M05",44,64
" "," ","1993M06",48,54
" "," ","1993M07",44,65
" "," ","1993M08",97,81
" "," ","1993M09",49,75
" "," ","1993M10",58,43
" "," ","1993M11",44,53
" "," ","1993M12",178,144
" "," ","1994M01",134,138
" "," ","1994M02",110,53
" "," ","1994M03",63,71
" "," ","1994M04",43,64
" "," ","1994M05",64,51
" "," ","1994M06",48,33
" "," ","1994M07",53,60
" "," ","1994M08",77,21
" "," ","1994M09",110,40
" "," ","1994M10",150,44
" ","ASIA","1989M06",638,162
" "," ","1989M07",880,185
" "," ","1989M08",1495,185
" "," ","1989M09",960,159
" "," ","1989M10",873,187
" "," ","1989M11",858,167
" "," ","1989M12",957,269
" "," ","1990M01",1358,224
" "," ","1990M02",1140,222
" "," ","1990M03",932,238
" "," ","1990M04",1175,219
" "," ","1990M05",629,284
" "," ","1990M06",974,172
" "," ","1990M07",951,229
" "," ","1990M08",929,238
" "," ","1990M09",873,173
" "," ","1990M10",602,213
" "," ","1990M11",699,257
" "," ","1990M12",841,368
" "," ","1991M01",1317,401
" "," ","1991M02",1246,325
" "," ","1991M03",764,379
" "," ","1991M04",893,322
" "," ","1991M05",680,367
" "," ","1991M06",884,308
" "," ","1991M07",1187,487
" "," ","1991M08",1115,425
" "," ","1991M09",852,361
" "," ","1991M10",837,274
" "," ","1991M11",797,389
" "," ","1991M12",691,526
" "," ","1992M01",1601,495
" "," ","1992M02",1486,429
" "," ","1992M03",796,460
" "," ","1992M04",867,368
" "," ","1992M05",809,364
" "," ","1992M06",570,291
" "," ","1992M07",988,480
" "," ","1992M08",997,404
" "," ","1992M09",839,300
" "," ","1992M10",858,242
" "," ","1992M11",1095,323
" "," ","1992M12",1041,435
" "," ","1993M01",2339,371
" "," ","1993M02",1861,292
" "," ","1993M03",1230,449
" "," ","1993M04",1200,341
" "," ","1993M05",1058,302
" "," ","1993M06",987,280
" "," ","1993M07",1370,468
" "," ","1993M08",1255,359
" "," ","1993M09",1031,320
" "," ","1993M10",980,261
" "," ","1993M11",1262,340
" "," ","1993M12",1050,500
" "," ","1994M01",2346,510
" "," ","1994M02",2004,382
" "," ","1994M03",1403,440
" "," ","1994M04",1617,350
" "," ","1994M05",1336,324
" "," ","1994M06",1159,342
" "," ","1994M07",1708,435
" "," ","1994M08",1613,325
" "," ","1994M09",1565,294
" "," ","1994M10",1373,247
" ","Afghanistan","1989M06",0,0
" "," ","1989M07",0,0
" "," ","1989M08",0,1
" "," ","1989M09",0,0
" "," ","1989M10",0,0
" "," ","1989M11",0,0
" "," ","1989M12",0,0
" "," ","1990M01",0,0
" "," ","1990M02",0,0
" "," ","1990M03",1,0
" "," ","1990M04",0,0
" "," ","1990M05",0,0
" "," ","1990M06",0,1
" "," ","1990M07",0,0
" "," ","1990M08",0,0
" "," ","1990M09",0,0
" "," ","1990M10",0,0
" "," ","1990M11",0,0
" "," ","1990M12",0,0
" "," ","1991M01",0,0
" "," ","1991M02",0,0
" "," ","1991M03",0,0
" "," ","1991M04",0,0
" "," ","1991M05",0,0
" "," ","1991M06",1,0
" "," ","1991M07",2,0
" "," ","1991M08",8,0
" "," ","1991M09",0,0
" "," ","1991M10",0,0
" "," ","1991M11",0,0
" "," ","1991M12",1,0
" "," ","1992M01",0,0
" "," ","1992M02",0,0
" "," ","1992M03",0,0
" "," ","1992M04",0,0
" "," ","1992M05",0,0
" "," ","1992M06",0,0
" "," ","1992M07",0,0
" "," ","1992M08",0,0
" "," ","1992M09",0,0
" "," ","1992M10",0,0
" "," ","1992M11",0,0
" "," ","1992M12",0,0
" "," ","1993M01",0,2
" "," ","1993M02",0,0
" "," ","1993M03",0,0
" "," ","1993M04",0,0
" "," ","1993M05",0,0
" "," ","1993M06",1,0
" "," ","1993M07",0,0
" "," ","1993M08",0,0
" "," ","1993M09",4,0
" "," ","1993M10",0,0
" "," ","1993M11",0,1
" "," ","1993M12",2,2
" "," ","1994M01",0,0
" "," ","1994M02",0,0
" "," ","1994M03",0,0
" "," ","1994M04",4,0
" "," ","1994M05",0,0
" "," ","1994M06",5,0
" "," ","1994M07",0,0
" "," ","1994M08",1,0
" "," ","1994M09",0,0
" "," ","1994M10",0,0
" ","Armenia","1989M06",0,0
" "," ","1989M07",0,0
" "," ","1989M08",0,0
" "," ","1989M09",0,0
" "," ","1989M10",0,0
" "," ","1989M11",0,0
" "," ","1989M12",0,0
" "," ","1990M01",0,0
" "," ","1990M02",0,0
" "," ","1990M03",0,0
" "," ","1990M04",0,0
" "," ","1990M05",0,0
" "," ","1990M06",0,0
" "," ","1990M07",0,0
" "," ","1990M08",0,0
" "," ","1990M09",0,0
" "," ","1990M10",0,0
" "," ","1990M11",0,0
" "," ","1990M12",0,0
" "," ","1991M01",0,0
" "," ","1991M02",0,0
" "," ","1991M03",0,0
" "," ","1991M04",0,0
" "," ","1991M05",0,0
" "," ","1991M06",0,0
" "," ","1991M07",0,0
" "," ","1991M08",0,0
" "," ","1991M09",0,0
" "," ","1991M10",0,0
" "," ","1991M11",0,0
" "," ","1991M12",0,0
" "," ","1992M01",0,0
" "," ","1992M02",0,0
" "," ","1992M03",0,0
" "," ","1992M04",0,0
" "," ","1992M05",0,0
" "," ","1992M06",0,0
" "," ","1992M07",0,0
" "," ","1992M08",0,0
" "," ","1992M09",0,0
" "," ","1992M10",0,0
" "," ","1992M11",0,0
" "," ","1992M12",0,0
" "," ","1993M01",0,0
" "," ","1993M02",0,0
" "," ","1993M03",0,0
" "," ","1993M04",0,0
" "," ","1993M05",0,0
" "," ","1993M06",0,0
" "," ","1993M07",0,0
" "," ","1993M08",0,0
" "," ","1993M09",0,0
" "," ","1993M10",0,0
" "," ","1993M11",0,0
" "," ","1993M12",0,0
" "," ","1994M01",0,0
" "," ","1994M02",0,0
" "," ","1994M03",0,0
" "," ","1994M04",0,0
" "," ","1994M05",0,0
" "," ","1994M06",0,0
" "," ","1994M07",0,0
" "," ","1994M08",0,0
" "," ","1994M09",0,0
" "," ","1994M10",0,1
" ","Azerbaijan","1989M06",0,0
" "," ","1989M07",0,0
" "," ","1989M08",0,0
" "," ","1989M09",0,0
" "," ","1989M10",0,0
" "," ","1989M11",0,0
" "," ","1989M12",0,0
" "," ","1990M01",0,0
" "," ","1990M02",0,0
" "," ","1990M03",0,0
" "," ","1990M04",0,0
" "," ","1990M05",0,0
" "," ","1990M06",0,0
" "," ","1990M07",0,0
" "," ","1990M08",0,0
" "," ","1990M09",0,0
" "," ","1990M10",0,0
" "," ","1990M11",0,0
" "," ","1990M12",0,0
" "," ","1991M01",0,0
" "," ","1991M02",0,0
" "," ","1991M03",0,0
" "," ","1991M04",0,0
" "," ","1991M05",0,0
" "," ","1991M06",0,0
" "," ","1991M07",0,0
" "," ","1991M08",0,0
" "," ","1991M09",0,0
" "," ","1991M10",0,0
" "," ","1991M11",0,0
" "," ","1991M12",0,0
" "," ","1992M01",0,0
" "," ","1992M02",0,0
" "," ","1992M03",0,0
" "," ","1992M04",0,0
" "," ","1992M05",0,0
" "," ","1992M06",0,0
" "," ","1992M07",0,0
" "," ","1992M08",0,0
" "," ","1992M09",0,0
" "," ","1992M10",0,0
" "," ","1992M11",0,0
" "," ","1992M12",0,0
" "," ","1993M01",0,0
" "," ","1993M02",0,0
" "," ","1993M03",0,0
" "," ","1993M04",0,0
" "," ","1993M05",0,0
" "," ","1993M06",0,0
" "," ","1993M07",0,0
" "," ","1993M08",0,0
" "," ","1993M09",0,0
" "," ","1993M10",0,0
" "," ","1993M11",0,0
" "," ","1993M12",0,0
" "," ","1994M01",0,0
" "," ","1994M02",0,0
" "," ","1994M03",0,1
" "," ","1994M04",0,0
" "," ","1994M05",0,0
" "," ","1994M06",0,0
" "," ","1994M07",0,0
" "," ","1994M08",0,0
" "," ","1994M09",0,0
" "," ","1994M10",1,0
" ","Bangladesh","1989M06",1,0
" "," ","1989M07",2,0
" "," ","1989M08",0,0
" "," ","1989M09",0,0
" "," ","1989M10",0,0
" "," ","1989M11",4,1
" "," ","1989M12",2,2
" "," ","1990M01",0,0
" "," ","1990M02",0,2
" "," ","1990M03",2,5
" "," ","1990M04",4,0
" "," ","1990M05",0,4
" "," ","1990M06",0,1
" "," ","1990M07",1,1
" "," ","1990M08",1,0
" "," ","1990M09",0,1
" "," ","1990M10",0,4
" "," ","1990M11",1,0
" "," ","1990M12",1,5
" "," ","1991M01",2,1
" "," ","1991M02",5,0
" "," ","1991M03",1,0
" "," ","1991M04",0,0
" "," ","1991M05",0,0
" "," ","1991M06",0,1
" "," ","1991M07",6,1
" "," ","1991M08",0,1
" "," ","1991M09",0,1
" "," ","1991M10",2,8
" "," ","1991M11",0,0
" "," ","1991M12",1,0
" "," ","1992M01",5,2
" "," ","1992M02",1,1
" "," ","1992M03",0,1
" "," ","1992M04",0,2
" "," ","1992M05",0,1
" "," ","1992M06",2,0
" "," ","1992M07",0,2
" "," ","1992M08",0,0
" "," ","1992M09",0,1
" "," ","1992M10",0,0
" "," ","1992M11",0,0
" "," ","1992M12",2,0
" "," ","1993M01",5,6
" "," ","1993M02",2,6
" "," ","1993M03",5,0
" "," ","1993M04",9,0
" "," ","1993M05",5,0
" "," ","1993M06",2,0
" "," ","1993M07",4,3
" "," ","1993M08",10,1
" "," ","1993M09",1,2
" "," ","1993M10",2,0
" "," ","1993M11",7,1
" "," ","1993M12",2,0
" "," ","1994M01",12,2
" "," ","1994M02",7,0
" "," ","1994M03",4,0
" "," ","1994M04",17,0
" "," ","1994M05",17,1
" "," ","1994M06",8,4
" "," ","1994M07",10,3
" "," ","1994M08",3,3
" "," ","1994M09",18,3
" "," ","1994M10",19,1
" ","Brunei Darussalam","1989M06",4,3
" "," ","1989M07",8,4
" "," ","1989M08",7,8
" "," ","1989M09",10,6
" "," ","1989M10",3,7
" "," ","1989M11",0,0
" "," ","1989M12",27,6
" "," ","1990M01",22,7
" "," ","1990M02",20,1
" "," ","1990M03",7,3
" "," ","1990M04",18,3
" "," ","1990M05",2,1
" "," ","1990M06",1,0
" "," ","1990M07",1,0
" "," ","1990M08",0,1
" "," ","1990M09",1,4
" "," ","1990M10",4,0
" "," ","1990M11",7,2
" "," ","1990M12",27,2
" "," ","1991M01",17,2
" "," ","1991M02",5,5
" "," ","1991M03",8,1
" "," ","1991M04",10,5
" "," ","1991M05",14,0
" "," ","1991M06",0,4
" "," ","1991M07",3,1
" "," ","1991M08",2,4
" "," ","1991M09",7,7
" "," ","1991M10",2,5
" "," ","1991M11",5,0
" "," ","1991M12",13,1
" "," ","1992M01",3,1
" "," ","1992M02",5,8
" "," ","1992M03",7,4
" "," ","1992M04",4,10
" "," ","1992M05",6,16
" "," ","1992M06",3,10
" "," ","1992M07",10,2
" "," ","1992M08",12,1
" "," ","1992M09",0,0
" "," ","1992M10",8,1
" "," ","1992M11",1,0
" "," ","1992M12",12,1
" "," ","1993M01",22,1
" "," ","1993M02",20,3
" "," ","1993M03",31,5
" "," ","1993M04",6,4
" "," ","1993M05",11,14
" "," ","1993M06",8,7
" "," ","1993M07",3,14
" "," ","1993M08",4,1
" "," ","1993M09",0,2
" "," ","1993M10",2,6
" "," ","1993M11",12,19
" "," ","1993M12",35,31
" "," ","1994M01",10,84
" "," ","1994M02",24,35
" "," ","1994M03",21,23
" "," ","1994M04",12,17
" "," ","1994M05",7,4
" "," ","1994M06",6,7
" "," ","1994M07",14,0
" "," ","1994M08",22,4
" "," ","1994M09",7,1
" "," ","1994M10",6,2
" ","Bhutan","1989M06",0,0
" "," ","1989M07",2,0
" "," ","1989M08",0,0
" "," ","1989M09",1,0
" "," ","1989M10",0,0
" "," ","1989M11",3,0
" "," ","1989M12",1,0
" "," ","1990M01",0,0
" "," ","1990M02",0,1
" "," ","1990M03",0,1
" "," ","1990M04",0,5
" "," ","1990M05",0,1
" "," ","1990M06",0,1
" "," ","1990M07",1,2
" "," ","1990M08",0,0
" "," ","1990M09",0,0
" "," ","1990M10",1,1
" "," ","1990M11",0,1
" "," ","1990M12",1,2
" "," ","1991M01",1,1
" "," ","1991M02",2,1
" "," ","1991M03",1,2
" "," ","1991M04",0,1
" "," ","1991M05",0,0
" "," ","1991M06",1,1
" "," ","1991M07",0,0
" "," ","1991M08",1,1
" "," ","1991M09",0,0
" "," ","1991M10",0,0
" "," ","1991M11",0,1
" "," ","1991M12",1,0
" "," ","1992M01",2,0
" "," ","1992M02",0,2
" "," ","1992M03",0,1
" "," ","1992M04",0,0
" "," ","1992M05",0,1
" "," ","1992M06",2,0
" "," ","1992M07",0,1
" "," ","1992M08",0,0
" "," ","1992M09",0,0
" "," ","1992M10",0,0
" "," ","1992M11",0,0
" "," ","1992M12",0,0
" "," ","1993M01",2,0
" "," ","1993M02",1,0
" "," ","1993M03",0,0
" "," ","1993M04",0,0
" "," ","1993M05",0,0
" "," ","1993M06",0,0
" "," ","1993M07",0,0
" "," ","1993M08",0,0
" "," ","1993M09",0,0
" "," ","1993M10",1,0
" "," ","1993M11",0,0
" "," ","1993M12",1,0
" "," ","1994M01",1,2
" "," ","1994M02",3,0
" "," ","1994M03",1,2
" "," ","1994M04",0,0
" "," ","1994M05",0,0
" "," ","1994M06",0,3
" "," ","1994M07",5,0
" "," ","1994M08",0,0
" "," ","1994M09",1,0
" "," ","1994M10",0,0
" ","China, People's Republic of","1989M06",27,6
" "," ","1989M07",28,6
" "," ","1989M08",30,11
" "," ","1989M09",14,8
" "," ","1989M10",23,7
" "," ","1989M11",35,9
" "," ","1989M12",24,10
" "," ","1990M01",36,13
" "," ","1990M02",34,14
" "," ","1990M03",70,8
" "," ","1990M04",42,6
" "," ","1990M05",30,5
" "," ","1990M06",47,2
" "," ","1990M07",38,2
" "," ","1990M08",44,7
" "," ","1990M09",24,7
" "," ","1990M10",42,4
" "," ","1990M11",51,6
" "," ","1990M12",51,8
" "," ","1991M01",47,9
" "," ","1991M02",42,12
" "," ","1991M03",65,8
" "," ","1991M04",43,26
" "," ","1991M05",41,13
" "," ","1991M06",96,7
" "," ","1991M07",82,16
" "," ","1991M08",68,18
" "," ","1991M09",38,27
" "," ","1991M10",31,20
" "," ","1991M11",55,27
" "," ","1991M12",32,13
" "," ","1992M01",82,20
" "," ","1992M02",36,17
" "," ","1992M03",44,12
" "," ","1992M04",46,16
" "," ","1992M05",40,32
" "," ","1992M06",35,18
" "," ","1992M07",71,26
" "," ","1992M08",29,33
" "," ","1992M09",54,30
" "," ","1992M10",64,21
" "," ","1992M11",82,16
" "," ","1992M12",86,13
" "," ","1993M01",65,17
" "," ","1993M02",120,15
" "," ","1993M03",83,16
" "," ","1993M04",49,11
" "," ","1993M05",89,16
" "," ","1993M06",46,14
" "," ","1993M07",62,12
" "," ","1993M08",88,35
" "," ","1993M09",72,16
" "," ","1993M10",93,13
" "," ","1993M11",80,14
" "," ","1993M12",49,21
" "," ","1994M01",77,22
" "," ","1994M02",97,24
" "," ","1994M03",90,17
" "," ","1994M04",84,23
" "," ","1994M05",75,10
" "," ","1994M06",82,5
" "," ","1994M07",78,22
" "," ","1994M08",108,20
" "," ","1994M09",118,16
" "," ","1994M10",140,28
" ","Georgia","1989M06",0,0
" "," ","1989M07",0,0
" "," ","1989M08",0,0
" "," ","1989M09",0,0
" "," ","1989M10",0,0
" "," ","1989M11",0,0
" "," ","1989M12",0,0
" "," ","1990M01",0,0
" "," ","1990M02",0,0
" "," ","1990M03",0,0
" "," ","1990M04",0,0
" "," ","1990M05",0,0
" "," ","1990M06",0,0
" "," ","1990M07",0,0
" "," ","1990M08",0,0
" "," ","1990M09",0,0
" "," ","1990M10",0,0
" "," ","1990M11",0,0
" "," ","1990M12",0,0
" "," ","1991M01",0,0
" "," ","1991M02",0,0
" "," ","1991M03",0,0
" "," ","1991M04",0,0
" "," ","1991M05",0,0
" "," ","1991M06",0,0
" "," ","1991M07",0,0
" "," ","1991M08",0,0
" "," ","1991M09",0,0
" "," ","1991M10",0,0
" "," ","1991M11",0,0
" "," ","1991M12",0,0
" "," ","1992M01",0,0
" "," ","1992M02",0,0
" "," ","1992M03",0,0
" "," ","1992M04",0,0
" "," ","1992M05",0,0
" "," ","1992M06",0,0
" "," ","1992M07",0,0
" "," ","1992M08",0,0
" "," ","1992M09",0,0
" "," ","1992M10",0,0
" "," ","1992M11",0,0
" "," ","1992M12",0,0
" "," ","1993M01",0,0
" "," ","1993M02",0,0
" "," ","1993M03",0,0
" "," ","1993M04",0,0
" "," ","1993M05",0,0
" "," ","1993M06",0,0
" "," ","1993M07",0,0
" "," ","1993M08",0,0
" "," ","1993M09",0,0
" "," ","1993M10",0,0
" "," ","1993M11",0,0
" "," ","1993M12",0,0
" "," ","1994M01",0,0
" "," ","1994M02",0,0
" "," ","1994M03",0,0
" "," ","1994M04",0,0
" "," ","1994M05",0,0
" "," ","1994M06",0,0
" "," ","1994M07",0,0
" "," ","1994M08",0,0
" "," ","1994M09",0,0
" "," ","1994M10",1,0
" ","Hong Kong (Special Administrative Region)","1989M06",56,15
" "," ","1989M07",273,24
" "," ","1989M08",217,32
" "," ","1989M09",172,19
" "," ","1989M10",142,16
" "," ","1989M11",106,17
" "," ","1989M12",157,33
" "," ","1990M01",407,20
" "," ","1990M02",212,36
" "," ","1990M03",158,35
" "," ","1990M04",192,36
" "," ","1990M05",120,39
" "," ","1990M06",206,24
" "," ","1990M07",304,19
" "," ","1990M08",332,37
" "," ","1990M09",202,23
" "," ","1990M10",111,32
" "," ","1990M11",89,22
" "," ","1990M12",122,28
" "," ","1991M01",271,39
" "," ","1991M02",361,32
" "," ","1991M03",182,36
" "," ","1991M04",146,17
" "," ","1991M05",125,29
" "," ","1991M06",251,34
" "," ","1991M07",461,38
" "," ","1991M08",531,55
" "," ","1991M09",197,36
" "," ","1991M10",208,33
" "," ","1991M11",249,45
" "," ","1991M12",184,26
" "," ","1992M01",470,55
" "," ","1992M02",391,50
" "," ","1992M03",118,48
" "," ","1992M04",139,47
" "," ","1992M05",101,37
" "," ","1992M06",86,34
" "," ","1992M07",272,41
" "," ","1992M08",320,61
" "," ","1992M09",180,21
" "," ","1992M10",135,19
" "," ","1992M11",186,34
" "," ","1992M12",272,56
" "," ","1993M01",648,31
" "," ","1993M02",288,33
" "," ","1993M03",153,39
" "," ","1993M04",231,30
" "," ","1993M05",157,40
" "," ","1993M06",177,33
" "," ","1993M07",307,64
" "," ","1993M08",312,47
" "," ","1993M09",210,61
" "," ","1993M10",135,24
" "," ","1993M11",226,52
" "," ","1993M12",193,36
" "," ","1994M01",493,50
" "," ","1994M02",405,52
" "," ","1994M03",170,32
" "," ","1994M04",194,38
" "," ","1994M05",181,42
" "," ","1994M06",172,34
" "," ","1994M07",392,48
" "," ","1994M08",310,54
" "," ","1994M09",266,45
" "," ","1994M10",207,18
" ","Indonesia","1989M06",7,5
" "," ","1989M07",9,4
" "," ","1989M08",37,13
" "," ","1989M09",11,2
" "," ","1989M10",17,6
" "," ","1989M11",19,6
" "," ","1989M12",23,32
" "," ","1990M01",47,14
" "," ","1990M02",33,14
" "," ","1990M03",16,5
" "," ","1990M04",16,6
" "," ","1990M05",8,14
" "," ","1990M06",44,10
" "," ","1990M07",16,27
" "," ","1990M08",38,14
" "," ","1990M09",24,11
" "," ","1990M10",10,4
" "," ","1990M11",19,35
" "," ","1990M12",21,23
" "," ","1991M01",41,33
" "," ","1991M02",16,16
" "," ","1991M03",8,31
" "," ","1991M04",12,17
" "," ","1991M05",7,26
" "," ","1991M06",36,21
" "," ","1991M07",14,18
" "," ","1991M08",45,39
" "," ","1991M09",25,30
" "," ","1991M10",10,13
" "," ","1991M11",21,12
" "," ","1991M12",44,38
" "," ","1992M01",40,26
" "," ","1992M02",15,26
" "," ","1992M03",19,18
" "," ","1992M04",13,22
" "," ","1992M05",27,23
" "," ","1992M06",28,26
" "," ","1992M07",13,22
" "," ","1992M08",47,25
" "," ","1992M09",30,13
" "," ","1992M10",34,16
" "," ","1992M11",37,19
" "," ","1992M12",10,23
" "," ","1993M01",47,26
" "," ","1993M02",17,7
" "," ","1993M03",18,42
" "," ","1993M04",0,23
" "," ","1993M05",24,28
" "," ","1993M06",26,11
" "," ","1993M07",24,7
" "," ","1993M08",40,26
" "," ","1993M09",18,23
" "," ","1993M10",33,22
" "," ","1993M11",34,10
" "," ","1993M12",12,22
" "," ","1994M01",58,29
" "," ","1994M02",31,45
" "," ","1994M03",11,37
" "," ","1994M04",23,25
" "," ","1994M05",14,30
" "," ","1994M06",27,21
" "," ","1994M07",30,41
" "," ","1994M08",44,13
" "," ","1994M09",32,20
" "," ","1994M10",19,18
" ","India","1989M06",17,8
" "," ","1989M07",29,2
